function,function, time_us
,time_us
Tempo por Loop, 26060.00000000
Tempo por Loop, 23382.00000000
Tempo por Loop, 22248.00000000
Tempo por Loop, 26103.00000000
Tempo por Loop, 23064.00000000
Tempo por Loop, 21450.00000000
Tempo por Loop, 23905.00000000
Tempo por Loop, 24200.00000000
Tempo por Loop, 22469.00000000
Tempo por Loop, 24558.00000000
Tempo por Loop, 23654.00000000
Tempo por Loop, 23081.00000000
Tempo por Loop, 24596.00000000
Tempo por Loop, 22312.00000000
Tempo por Loop, 21243.00000000
Tempo por Loop, 26142.00000000
Tempo por Loop, 28531.00000000
Tempo por Loop, 21661.00000000
Tempo por Loop, 26267.00000000
Tempo por Loop, 21878.00000000
Tempo por Loop, 22180.00000000
Tempo por Loop, 24445.00000000
Tempo por Loop, 23247.00000000
Tempo por Loop, 23063.00000000
Tempo por Loop, 24492.00000000
Tempo por Loop, 21265.00000000
Tempo por Loop, 21389.00000000
Tempo por Loop, 25792.00000000
Tempo por Loop, 21474.00000000
Tempo por Loop, 22692.00000000
Tempo por Loop, 25684.00000000
Tempo por Loop, 20775.00000000
Tempo por Loop, 30939.00000000
Tempo por Loop, 22613.00000000
Tempo por Loop, 25958.00000000
Tempo por Loop, 32649.00000000
Tempo por Loop, 24517.00000000
Tempo por Loop, 23234.00000000
Tempo por Loop, 21501.00000000
Tempo por Loop, 21270.00000000
Tempo por Loop, 26133.00000000
Tempo por Loop, 23273.00000000
Tempo por Loop, 24905.00000000
Tempo por Loop, 23307.00000000
Tempo por Loop, 24177.00000000
Tempo por Loop, 24499.00000000
Tempo por Loop, 23016.00000000
Tempo por Loop, 21363.00000000
Tempo por Loop, 26124.00000000
Tempo por Loop, 24232.00000000
Tempo por Loop, 21028.00000000
Tempo por Loop, 25087.00000000
Tempo por Loop, 23016.00000000
Tempo por Loop, 23048.00000000
Tempo por Loop, 21655.00000000
Tempo por Loop, 25574.00000000
Tempo por Loop, 23816.00000000
Tempo por Loop, 25464.00000000
Tempo por Loop, 31177.00000000
Tempo por Loop, 22394.00000000
Tempo por Loop, 23575.00000000
Tempo por Loop, 25141.00000000
Tempo por Loop, 25341.00000000
Tempo por Loop, 23789.00000000
Tempo por Loop, 24408.00000000
Tempo por Loop, 23497.00000000
Tempo por Loop, 25023.00000000
Tempo por Loop, 23244.00000000
Tempo por Loop, 21944.00000000
Tempo por Loop, 26101.00000000
Tempo por Loop, 22077.00000000
Tempo por Loop, 21687.00000000
Tempo por Loop, 21584.00000000
Tempo por Loop, 26089.00000000
Tempo por Loop, 22775.00000000
Tempo por Loop, 25411.00000000
Tempo por Loop, 22340.00000000
Tempo por Loop, 21857.00000000
Tempo por Loop, 22522.00000000
Tempo por Loop, 24700.00000000
Tempo por Loop, 22639.00000000
Tempo por Loop, 25541.00000000
Tempo por Loop, 23285.00000000
Tempo por Loop, 21526.00000000
Tempo por Loop, 24739.00000000
Tempo por Loop, 22253.00000000
Tempo por Loop, 23382.00000000
Tempo por Loop, 24596.00000000
Tempo por Loop, 22803.00000000
Tempo por Loop, 31672.00000000
Tempo por Loop, 24639.00000000
Tempo por Loop, 22302.00000000
Tempo por Loop, 20864.00000000
Tempo por Loop, 26557.00000000
Tempo por Loop, 22632.00000000
Tempo por Loop, 21774.00000000
Tempo por Loop, 26344.00000000
Tempo por Loop, 21061.00000000
Tempo por Loop, 22344.00000000
Tempo por Loop, 24513.00000000
Tempo por Loop, 23033.00000000
Tempo por Loop, 22459.00000000
Tempo por Loop, 23071.00000000
Tempo por Loop, 24952.00000000
Tempo por Loop, 23813.00000000
Tempo por Loop, 26019.00000000
Tempo por Loop, 21816.00000000
Tempo por Loop, 22762.00000000
Tempo por Loop, 24604.00000000
Tempo por Loop, 22418.00000000
Tempo por Loop, 20777.00000000
Tempo por Loop, 27162.00000000
Tempo por Loop, 29343.00000000
Tempo por Loop, 21077.00000000
Tempo por Loop, 27301.00000000
Tempo por Loop, 22334.00000000
Tempo por Loop, 21007.00000000
Tempo por Loop, 24783.00000000
Tempo por Loop, 22303.00000000
Tempo por Loop, 22399.00000000
Tempo por Loop, 23696.00000000
Tempo por Loop, 21902.00000000
Tempo por Loop, 22532.00000000
Tempo por Loop, 25167.00000000
Tempo por Loop, 22970.00000000
Tempo por Loop, 20502.00000000
Tempo por Loop, 24778.00000000
Tempo por Loop, 22557.00000000
Tempo por Loop, 21317.00000000
Tempo por Loop, 22463.00000000
Tempo por Loop, 23684.00000000
Tempo por Loop, 23050.00000000
Tempo por Loop, 24467.00000000
Tempo por Loop, 22468.00000000
Tempo por Loop, 22608.00000000
Tempo por Loop, 20916.00000000
Tempo por Loop, 24535.00000000
Tempo por Loop, 22894.00000000
Tempo por Loop, 22349.00000000
Tempo por Loop, 24655.00000000
Tempo por Loop, 23626.00000000
Tempo por Loop, 26699.00000000
Tempo por Loop, 22061.00000000
Tempo por Loop, 21045.00000000
Tempo por Loop, 33226.00000000
Tempo por Loop, 26531.00000000
Tempo por Loop, 22544.00000000
Tempo por Loop, 25177.00000000
Tempo por Loop, 22704.00000000
Tempo por Loop, 21748.00000000
Tempo por Loop, 24070.00000000
Tempo por Loop, 22103.00000000
Tempo por Loop, 22388.00000000
Tempo por Loop, 21153.00000000
Tempo por Loop, 25795.00000000
Tempo por Loop, 22437.00000000
Tempo por Loop, 23905.00000000
Tempo por Loop, 22055.00000000
Tempo por Loop, 29809.00000000
Tempo por Loop, 24719.00000000
Tempo por Loop, 22868.00000000
Tempo por Loop, 20971.00000000
Tempo por Loop, 23805.00000000
Tempo por Loop, 23127.00000000
Tempo por Loop, 22273.00000000
Tempo por Loop, 24862.00000000
Tempo por Loop, 22057.00000000
Tempo por Loop, 23606.00000000
Tempo por Loop, 24189.00000000
Tempo por Loop, 23910.00000000
Tempo por Loop, 21197.00000000
Tempo por Loop, 25889.00000000
Tempo por Loop, 23173.00000000
Tempo por Loop, 21090.00000000
Tempo por Loop, 22112.00000000
Tempo por Loop, 24226.00000000
Tempo por Loop, 22775.00000000
Tempo por Loop, 21261.00000000
Tempo por Loop, 26056.00000000
Tempo por Loop, 22803.00000000
Tempo por Loop, 21635.00000000
Tempo por Loop, 25087.00000000
Tempo por Loop, 21171.00000000
Tempo por Loop, 25149.00000000
Tempo por Loop, 20857.00000000
Tempo por Loop, 22823.00000000
Tempo por Loop, 24707.00000000
Tempo por Loop, 22499.00000000
Tempo por Loop, 21018.00000000
Tempo por Loop, 25467.00000000
Tempo por Loop, 22305.00000000
Tempo por Loop, 21858.00000000
Tempo por Loop, 25431.00000000
Tempo por Loop, 23018.00000000
Tempo por Loop, 21261.00000000
Tempo por Loop, 24583.00000000
Tempo por Loop, 23460.00000000
Tempo por Loop, 22456.00000000
Tempo por Loop, 24438.00000000
Tempo por Loop, 31224.00000000
Tempo por Loop, 22395.00000000
Tempo por Loop, 24407.00000000
Tempo por Loop, 23001.00000000
Tempo por Loop, 30741.00000000
Tempo por Loop, 25710.00000000
Tempo por Loop, 22420.00000000
Tempo por Loop, 21801.00000000
Tempo por Loop, 22868.00000000
Tempo por Loop, 25280.00000000
Tempo por Loop, 28043.00000000
Tempo por Loop, 24621.00000000
Tempo por Loop, 22081.00000000
Tempo por Loop, 23207.00000000
Tempo por Loop, 24252.00000000
Tempo por Loop, 22752.00000000
Tempo por Loop, 21864.00000000
Tempo por Loop, 26613.00000000
Tempo por Loop, 22922.00000000
Tempo por Loop, 20490.00000000
Tempo por Loop, 26097.00000000
Tempo por Loop, 21196.00000000
Tempo por Loop, 21949.00000000
Tempo por Loop, 23952.00000000
Tempo por Loop, 23038.00000000
Tempo por Loop, 22013.00000000
Tempo por Loop, 21281.00000000
Tempo por Loop, 25567.00000000
Tempo por Loop, 21706.00000000
Tempo por Loop, 23062.00000000
Tempo por Loop, 24038.00000000
Tempo por Loop, 23020.00000000
Tempo por Loop, 22273.00000000
Tempo por Loop, 24241.00000000
Tempo por Loop, 23165.00000000
Tempo por Loop, 24633.00000000
Tempo por Loop, 22658.00000000
Tempo por Loop, 21297.00000000
Tempo por Loop, 28309.00000000
Tempo por Loop, 23026.00000000
Tempo por Loop, 21590.00000000
Tempo por Loop, 25862.00000000
Tempo por Loop, 21646.00000000
Tempo por Loop, 22345.00000000
Tempo por Loop, 25224.00000000
Tempo por Loop, 22439.00000000
Tempo por Loop, 22429.00000000
Tempo por Loop, 24532.00000000
Tempo por Loop, 22609.00000000
Tempo por Loop, 21223.00000000
Tempo por Loop, 23059.00000000
Tempo por Loop, 24372.00000000
Tempo por Loop, 22343.00000000
Tempo por Loop, 22169.00000000
Tempo por Loop, 24370.00000000
Tempo por Loop, 31686.00000000
Tempo por Loop, 24272.00000000
Tempo por Loop, 22717.00000000
Tempo por Loop, 22579.00000000
Tempo por Loop, 29650.00000000
Tempo por Loop, 24459.00000000
Tempo por Loop, 21574.00000000
Tempo por Loop, 25340.00000000
Tempo por Loop, 23100.00000000
Tempo por Loop, 20615.00000000
Tempo por Loop, 22508.00000000
Tempo por Loop, 24158.00000000
Tempo por Loop, 22310.00000000
Tempo por Loop, 21093.00000000
Tempo por Loop, 25307.00000000
Tempo por Loop, 22447.00000000
Tempo por Loop, 21682.00000000
Tempo por Loop, 25648.00000000
Tempo por Loop, 21219.00000000
Tempo por Loop, 25764.00000000
Tempo por Loop, 21539.00000000
Tempo por Loop, 26284.00000000
Tempo por Loop, 26844.00000000
Tempo por Loop, 21104.00000000
Tempo por Loop, 22033.00000000
Tempo por Loop, 22189.00000000
Tempo por Loop, 27119.00000000
Tempo por Loop, 22966.00000000
Tempo por Loop, 24944.00000000
Tempo por Loop, 23052.00000000
Tempo por Loop, 20968.00000000
Tempo por Loop, 26420.00000000
Tempo por Loop, 21616.00000000
Tempo por Loop, 23256.00000000
Tempo por Loop, 21093.00000000
Tempo por Loop, 25968.00000000
Tempo por Loop, 22929.00000000
Tempo por Loop, 24765.00000000
Tempo por Loop, 23004.00000000
Tempo por Loop, 22564.00000000
Tempo por Loop, 25137.00000000
Tempo por Loop, 22290.00000000
Tempo por Loop, 22305.00000000
Tempo por Loop, 20463.00000000
Tempo por Loop, 24650.00000000
Tempo por Loop, 22851.00000000
Tempo por Loop, 26255.00000000
Tempo por Loop, 20774.00000000
Tempo por Loop, 22902.00000000
Tempo por Loop, 21800.00000000
Tempo por Loop, 26360.00000000
Tempo por Loop, 23318.00000000
Tempo por Loop, 24514.00000000
Tempo por Loop, 22545.00000000
Tempo por Loop, 20661.00000000
Tempo por Loop, 29078.00000000
Tempo por Loop, 24252.00000000
Tempo por Loop, 22740.00000000
Tempo por Loop, 25130.00000000
Tempo por Loop, 23023.00000000
Tempo por Loop, 22752.00000000
Tempo por Loop, 21170.00000000
Tempo por Loop, 32789.00000000
Tempo por Loop, 21093.00000000
Tempo por Loop, 25218.00000000
Tempo por Loop, 23239.00000000
Tempo por Loop, 21174.00000000
Tempo por Loop, 22273.00000000
Tempo por Loop, 24178.00000000
Tempo por Loop, 22650.00000000
Tempo por Loop, 21390.00000000
Tempo por Loop, 25594.00000000
Tempo por Loop, 23103.00000000
Tempo por Loop, 21909.00000000
Tempo por Loop, 26149.00000000
Tempo por Loop, 22349.00000000
Tempo por Loop, 21763.00000000
Tempo por Loop, 25488.00000000
Tempo por Loop, 23799.00000000
Tempo por Loop, 27746.00000000
Tempo por Loop, 21705.00000000
Tempo por Loop, 22710.00000000
Tempo por Loop, 24882.00000000
Tempo por Loop, 23240.00000000
Tempo por Loop, 20914.00000000
Tempo por Loop, 23112.00000000
Tempo por Loop, 25345.00000000
Tempo por Loop, 21066.00000000
Tempo por Loop, 22852.00000000
Tempo por Loop, 24529.00000000
Tempo por Loop, 22168.00000000
Tempo por Loop, 25437.00000000
Tempo por Loop, 22119.00000000
Tempo por Loop, 22602.00000000
Tempo por Loop, 20840.00000000
Tempo por Loop, 26615.00000000
Tempo por Loop, 21097.00000000
Tempo por Loop, 25895.00000000
Tempo por Loop, 22417.00000000
Tempo por Loop, 21023.00000000
Tempo por Loop, 22169.00000000
Tempo por Loop, 24609.00000000
Tempo por Loop, 21885.00000000
Tempo por Loop, 24465.00000000
Tempo por Loop, 32499.00000000
Tempo por Loop, 20997.00000000
Tempo por Loop, 24158.00000000
Tempo por Loop, 21827.00000000
Tempo por Loop, 21357.00000000
Tempo por Loop, 23946.00000000
Tempo por Loop, 30917.00000000
Tempo por Loop, 22839.00000000
Tempo por Loop, 25292.00000000
Tempo por Loop, 22629.00000000
Tempo por Loop, 22364.00000000
Tempo por Loop, 24322.00000000
Tempo por Loop, 23244.00000000
Tempo por Loop, 20960.00000000
Tempo por Loop, 25146.00000000
Tempo por Loop, 22110.00000000
Tempo por Loop, 29376.00000000
Tempo por Loop, 26421.00000000
Tempo por Loop, 21408.00000000
Tempo por Loop, 23992.00000000
Tempo por Loop, 23976.00000000
Tempo por Loop, 23029.00000000
Tempo por Loop, 22794.00000000
Tempo por Loop, 21275.00000000
Tempo por Loop, 25486.00000000
Tempo por Loop, 20683.00000000
Tempo por Loop, 22868.00000000
Tempo por Loop, 25592.00000000
Tempo por Loop, 22435.00000000
Tempo por Loop, 25402.00000000
Tempo por Loop, 21134.00000000
Tempo por Loop, 21241.00000000
Tempo por Loop, 25177.00000000
Tempo por Loop, 22531.00000000
Tempo por Loop, 21757.00000000
Tempo por Loop, 25961.00000000
Tempo por Loop, 23035.00000000
Tempo por Loop, 21198.00000000
Tempo por Loop, 24330.00000000
Tempo por Loop, 22294.00000000
Tempo por Loop, 21695.00000000
Tempo por Loop, 20893.00000000
Tempo por Loop, 25270.00000000
Tempo por Loop, 22385.00000000
Tempo por Loop, 24661.00000000
Tempo por Loop, 23866.00000000
Tempo por Loop, 21430.00000000
Tempo por Loop, 22873.00000000
Tempo por Loop, 24946.00000000
Tempo por Loop, 104348.00000000
Tempo por Loop, 17307.00000000
Tempo por Loop, 12721.00000000
Tempo por Loop, 13463.00000000
Tempo por Loop, 12193.00000000
Tempo por Loop, 15317.00000000
Tempo por Loop, 13323.00000000
Tempo por Loop, 13835.00000000
Tempo por Loop, 13520.00000000
Tempo por Loop, 12303.00000000
Tempo por Loop, 15180.00000000
Tempo por Loop, 23150.00000000
Tempo por Loop, 12629.00000000
Tempo por Loop, 13448.00000000
Tempo por Loop, 14685.00000000
Tempo por Loop, 13516.00000000
Tempo por Loop, 14461.00000000
Tempo por Loop, 13809.00000000
Tempo por Loop, 12007.00000000
Tempo por Loop, 15709.00000000
Tempo por Loop, 13402.00000000
Tempo por Loop, 12519.00000000
Tempo por Loop, 15283.00000000
Tempo por Loop, 13218.00000000
Tempo por Loop, 12005.00000000
Tempo por Loop, 15846.00000000
Tempo por Loop, 13764.00000000
Tempo por Loop, 12475.00000000
Tempo por Loop, 14567.00000000
Tempo por Loop, 13816.00000000
Tempo por Loop, 13261.00000000
Tempo por Loop, 12328.00000000
Tempo por Loop, 15499.00000000
Tempo por Loop, 13433.00000000
Tempo por Loop, 14637.00000000
Tempo por Loop, 13967.00000000
Tempo por Loop, 12822.00000000
Tempo por Loop, 16321.00000000
Tempo por Loop, 13341.00000000
Tempo por Loop, 12549.00000000
Tempo por Loop, 12050.00000000
Tempo por Loop, 15508.00000000
Tempo por Loop, 13347.00000000
Tempo por Loop, 14400.00000000
Tempo por Loop, 13513.00000000
Tempo por Loop, 13233.00000000
Tempo por Loop, 14207.00000000
Tempo por Loop, 13383.00000000
Tempo por Loop, 11784.00000000
Tempo por Loop, 14902.00000000
Tempo por Loop, 12713.00000000
Tempo por Loop, 17391.00000000
Tempo por Loop, 14602.00000000
Tempo por Loop, 14628.00000000
Tempo por Loop, 13075.00000000
Tempo por Loop, 12056.00000000
Tempo por Loop, 14971.00000000
Tempo por Loop, 13174.00000000
Tempo por Loop, 14509.00000000
Tempo por Loop, 13190.00000000
Tempo por Loop, 11731.00000000
Tempo por Loop, 15996.00000000
Tempo por Loop, 12650.00000000
Tempo por Loop, 13467.00000000
Tempo por Loop, 14080.00000000
Tempo por Loop, 17644.00000000
Tempo por Loop, 12135.00000000
Tempo por Loop, 15576.00000000
Tempo por Loop, 13414.00000000
Tempo por Loop, 12166.00000000
Tempo por Loop, 13114.00000000
Tempo por Loop, 15345.00000000
Tempo por Loop, 12276.00000000
Tempo por Loop, 15294.00000000
Tempo por Loop, 12623.00000000
Tempo por Loop, 13374.00000000
Tempo por Loop, 14114.00000000
Tempo por Loop, 13235.00000000
Tempo por Loop, 13585.00000000
Tempo por Loop, 13969.00000000
Tempo por Loop, 13356.00000000
Tempo por Loop, 11974.00000000
Tempo por Loop, 15316.00000000
Tempo por Loop, 13287.00000000
Tempo por Loop, 12167.00000000
Tempo por Loop, 13018.00000000
Tempo por Loop, 14034.00000000
Tempo por Loop, 13105.00000000
Tempo por Loop, 14271.00000000
Tempo por Loop, 13276.00000000
Tempo por Loop, 13960.00000000
Tempo por Loop, 12332.00000000
Tempo por Loop, 15305.00000000
Tempo por Loop, 12239.00000000
Tempo por Loop, 15381.00000000
Tempo por Loop, 12063.00000000
Tempo por Loop, 13167.00000000
Tempo por Loop, 12980.00000000
Tempo por Loop, 14153.00000000
Tempo por Loop, 13013.00000000
Tempo por Loop, 13774.00000000
Tempo por Loop, 13123.00000000
Tempo por Loop, 11693.00000000
Tempo por Loop, 15298.00000000
Tempo por Loop, 13293.00000000
Tempo por Loop, 12139.00000000
Tempo por Loop, 11793.00000000
Tempo por Loop, 15578.00000000
Tempo por Loop, 13195.00000000
Tempo por Loop, 14363.00000000
Tempo por Loop, 13280.00000000
Tempo por Loop, 13309.00000000
Tempo por Loop, 14073.00000000
Tempo por Loop, 12956.00000000
Tempo por Loop, 11949.00000000
Tempo por Loop, 16190.00000000
Tempo por Loop, 13177.00000000
Tempo por Loop, 11940.00000000
Tempo por Loop, 17470.00000000
Tempo por Loop, 14116.00000000
Tempo por Loop, 13578.00000000
Tempo por Loop, 14790.00000000
Tempo por Loop, 13561.00000000
Tempo por Loop, 13291.00000000
Tempo por Loop, 12101.00000000
Tempo por Loop, 14048.00000000
Tempo por Loop, 13221.00000000
Tempo por Loop, 15081.00000000
Tempo por Loop, 11892.00000000
Tempo por Loop, 13351.00000000
Tempo por Loop, 15213.00000000
Tempo por Loop, 12371.00000000
Tempo por Loop, 12442.00000000
Tempo por Loop, 15576.00000000
Tempo por Loop, 13241.00000000
Tempo por Loop, 12407.00000000
Tempo por Loop, 16170.00000000
Tempo por Loop, 19871.00000000
Tempo por Loop, 12453.00000000
Tempo por Loop, 13904.00000000
Tempo por Loop, 13452.00000000
Tempo por Loop, 13481.00000000
Tempo por Loop, 14293.00000000
Tempo por Loop, 13238.00000000
Tempo por Loop, 13522.00000000
Tempo por Loop, 12407.00000000
Tempo por Loop, 13723.00000000
Tempo por Loop, 13403.00000000
Tempo por Loop, 14880.00000000
Tempo por Loop, 13269.00000000
Tempo por Loop, 12023.00000000
Tempo por Loop, 22738.00000000
Tempo por Loop, 12569.00000000
Tempo por Loop, 11985.00000000
Tempo por Loop, 14494.00000000
Tempo por Loop, 13053.00000000
Tempo por Loop, 12958.00000000
Tempo por Loop, 13669.00000000
Tempo por Loop, 13102.00000000
Tempo por Loop, 11602.00000000
Tempo por Loop, 13687.00000000
Tempo por Loop, 13823.00000000
Tempo por Loop, 13164.00000000
Tempo por Loop, 12873.00000000
Tempo por Loop, 14557.00000000
Tempo por Loop, 13111.00000000
Tempo por Loop, 14329.00000000
Tempo por Loop, 12811.00000000
Tempo por Loop, 11603.00000000
Tempo por Loop, 14633.00000000
Tempo por Loop, 13417.00000000
Tempo por Loop, 12203.00000000
Tempo por Loop, 13806.00000000
Tempo por Loop, 18758.00000000
Tempo por Loop, 13675.00000000
Tempo por Loop, 14252.00000000
Tempo por Loop, 13848.00000000
Tempo por Loop, 12262.00000000
Tempo por Loop, 13398.00000000
Tempo por Loop, 14401.00000000
Tempo por Loop, 14598.00000000
Tempo por Loop, 13442.00000000
Tempo por Loop, 14355.00000000
Tempo por Loop, 13539.00000000
Tempo por Loop, 14114.00000000
Tempo por Loop, 13300.00000000
Tempo por Loop, 13211.00000000
Tempo por Loop, 12195.00000000
Tempo por Loop, 19856.00000000
Tempo por Loop, 13199.00000000
Tempo por Loop, 14180.00000000
Tempo por Loop, 12418.00000000
Tempo por Loop, 13525.00000000
Tempo por Loop, 15413.00000000
Tempo por Loop, 12758.00000000
Tempo por Loop, 13635.00000000
Tempo por Loop, 14378.00000000
Tempo por Loop, 14574.00000000
Tempo por Loop, 12494.00000000
Tempo por Loop, 15528.00000000
Tempo por Loop, 13290.00000000
Tempo por Loop, 11943.00000000
Tempo por Loop, 15471.00000000
Tempo por Loop, 13211.00000000
Tempo por Loop, 12050.00000000
Tempo por Loop, 14131.00000000
Tempo por Loop, 13098.00000000
Tempo por Loop, 12880.00000000
Tempo por Loop, 11817.00000000
Tempo por Loop, 15001.00000000
Tempo por Loop, 12191.00000000
Tempo por Loop, 13224.00000000
Tempo por Loop, 15658.00000000
Tempo por Loop, 12525.00000000
Tempo por Loop, 12720.00000000
Tempo por Loop, 15470.00000000
Tempo por Loop, 19421.00000000
Tempo por Loop, 12598.00000000
Tempo por Loop, 15628.00000000
Tempo por Loop, 13246.00000000
Tempo por Loop, 14129.00000000
Tempo por Loop, 13066.00000000
Tempo por Loop, 14239.00000000
Tempo por Loop, 14017.00000000
Tempo por Loop, 13342.00000000
