function,function,time_us
,time_us
Tempo por Loop, 24366.00000000
Tempo por Loop, 23507.00000000
Tempo por Loop, 23648.00000000
Tempo por Loop, 19335.00000000
Tempo por Loop, 19273.00000000
Tempo por Loop, 19371.00000000
Tempo por Loop, 17871.00000000
Tempo por Loop, 18788.00000000
Tempo por Loop, 19046.00000000
Tempo por Loop, 17600.00000000
Tempo por Loop, 16709.00000000
Tempo por Loop, 21296.00000000
Tempo por Loop, 16401.00000000
Tempo por Loop, 17321.00000000
Tempo por Loop, 20221.00000000
Tempo por Loop, 16880.00000000
Tempo por Loop, 16390.00000000
Tempo por Loop, 19700.00000000
Tempo por Loop, 17940.00000000
Tempo por Loop, 18038.00000000
Tempo por Loop, 18847.00000000
Tempo por Loop, 17721.00000000
Tempo por Loop, 16657.00000000
Tempo por Loop, 19772.00000000
Tempo por Loop, 17918.00000000
Tempo por Loop, 16801.00000000
Tempo por Loop, 19684.00000000
Tempo por Loop, 17450.00000000
Tempo por Loop, 16406.00000000
Tempo por Loop, 18248.00000000
Tempo por Loop, 18694.00000000
Tempo por Loop, 17244.00000000
Tempo por Loop, 18313.00000000
Tempo por Loop, 23701.00000000
Tempo por Loop, 22733.00000000
Tempo por Loop, 17597.00000000
Tempo por Loop, 18944.00000000
Tempo por Loop, 18006.00000000
Tempo por Loop, 20264.00000000
Tempo por Loop, 17506.00000000
Tempo por Loop, 16467.00000000
Tempo por Loop, 17193.00000000
Tempo por Loop, 19999.00000000
Tempo por Loop, 17811.00000000
Tempo por Loop, 19097.00000000
Tempo por Loop, 17638.00000000
Tempo por Loop, 16605.00000000
Tempo por Loop, 20001.00000000
Tempo por Loop, 16464.00000000
Tempo por Loop, 18145.00000000
Tempo por Loop, 18801.00000000
Tempo por Loop, 17844.00000000
Tempo por Loop, 18127.00000000
Tempo por Loop, 18769.00000000
Tempo por Loop, 23288.00000000
Tempo por Loop, 16905.00000000
Tempo por Loop, 17722.00000000
Tempo por Loop, 19047.00000000
Tempo por Loop, 20968.00000000
Tempo por Loop, 19826.00000000
Tempo por Loop, 23509.00000000
Tempo por Loop, 16808.00000000
Tempo por Loop, 16556.00000000
Tempo por Loop, 20444.00000000
Tempo por Loop, 17610.00000000
Tempo por Loop, 17108.00000000
Tempo por Loop, 21242.00000000
Tempo por Loop, 16457.00000000
Tempo por Loop, 19864.00000000
Tempo por Loop, 17506.00000000
Tempo por Loop, 16447.00000000
Tempo por Loop, 20017.00000000
Tempo por Loop, 17964.00000000
Tempo por Loop, 16375.00000000
Tempo por Loop, 16347.00000000
Tempo por Loop, 22106.00000000
Tempo por Loop, 19406.00000000
Tempo por Loop, 16460.00000000
Tempo por Loop, 15509.00000000
Tempo por Loop, 13567.00000000
Tempo por Loop, 11571.00000000
Tempo por Loop, 20233.00000000
Tempo por Loop, 18793.00000000
Tempo por Loop, 21240.00000000
Tempo por Loop, 17231.00000000
Tempo por Loop, 17626.00000000
Tempo por Loop, 29566.00000000
Tempo por Loop, 17339.00000000
Tempo por Loop, 16575.00000000
Tempo por Loop, 20029.00000000
Tempo por Loop, 17858.00000000
Tempo por Loop, 16729.00000000
Tempo por Loop, 20681.00000000
Tempo por Loop, 16835.00000000
Tempo por Loop, 18766.00000000
Tempo por Loop, 18727.00000000
Tempo por Loop, 17787.00000000
Tempo por Loop, 17811.00000000
Tempo por Loop, 18777.00000000
Tempo por Loop, 17153.00000000
Tempo por Loop, 18601.00000000
Tempo por Loop, 19755.00000000
Tempo por Loop, 17586.00000000
Tempo por Loop, 16648.00000000
Tempo por Loop, 22616.00000000
Tempo por Loop, 20212.00000000
Tempo por Loop, 18218.00000000
Tempo por Loop, 19004.00000000
Tempo por Loop, 18017.00000000
Tempo por Loop, 18780.00000000
Tempo por Loop, 18859.00000000
Tempo por Loop, 18333.00000000
Tempo por Loop, 18109.00000000
Tempo por Loop, 18940.00000000
Tempo por Loop, 18080.00000000
Tempo por Loop, 16710.00000000
Tempo por Loop, 23324.00000000
Tempo por Loop, 17744.00000000
Tempo por Loop, 17521.00000000
Tempo por Loop, 19054.00000000
Tempo por Loop, 18411.00000000
Tempo por Loop, 17629.00000000
Tempo por Loop, 19107.00000000
Tempo por Loop, 17837.00000000
Tempo por Loop, 16679.00000000
Tempo por Loop, 19992.00000000
Tempo por Loop, 16419.00000000
Tempo por Loop, 22090.00000000
Tempo por Loop, 19276.00000000
Tempo por Loop, 19558.00000000
Tempo por Loop, 17937.00000000
Tempo por Loop, 17388.00000000
Tempo por Loop, 20382.00000000
Tempo por Loop, 16930.00000000
Tempo por Loop, 19973.00000000
Tempo por Loop, 17627.00000000
Tempo por Loop, 18360.00000000
Tempo por Loop, 16824.00000000
Tempo por Loop, 20032.00000000
Tempo por Loop, 17810.00000000
Tempo por Loop, 16818.00000000
Tempo por Loop, 20251.00000000
Tempo por Loop, 23762.00000000
Tempo por Loop, 20852.00000000
Tempo por Loop, 17980.00000000
Tempo por Loop, 17160.00000000
Tempo por Loop, 16911.00000000
Tempo por Loop, 20008.00000000
Tempo por Loop, 18290.00000000
Tempo por Loop, 19061.00000000
Tempo por Loop, 17879.00000000
Tempo por Loop, 18007.00000000
Tempo por Loop, 20413.00000000
Tempo por Loop, 18019.00000000
Tempo por Loop, 17096.00000000
Tempo por Loop, 17595.00000000
Tempo por Loop, 19289.00000000
Tempo por Loop, 18180.00000000
Tempo por Loop, 20210.00000000
Tempo por Loop, 18076.00000000
Tempo por Loop, 29160.00000000
Tempo por Loop, 20193.00000000
Tempo por Loop, 16855.00000000
Tempo por Loop, 17695.00000000
Tempo por Loop, 19028.00000000
Tempo por Loop, 18098.00000000
Tempo por Loop, 16825.00000000
Tempo por Loop, 20942.00000000
Tempo por Loop, 17829.00000000
Tempo por Loop, 16628.00000000
Tempo por Loop, 19501.00000000
Tempo por Loop, 16527.00000000
Tempo por Loop, 17458.00000000
Tempo por Loop, 18937.00000000
Tempo por Loop, 18250.00000000
Tempo por Loop, 17387.00000000
Tempo por Loop, 16744.00000000
Tempo por Loop, 19981.00000000
Tempo por Loop, 17901.00000000
Tempo por Loop, 17593.00000000
Tempo por Loop, 18150.00000000
Tempo por Loop, 17634.00000000
Tempo por Loop, 17344.00000000
Tempo por Loop, 18989.00000000
Tempo por Loop, 17464.00000000
Tempo por Loop, 18506.00000000
Tempo por Loop, 17751.00000000
Tempo por Loop, 16562.00000000
Tempo por Loop, 19770.00000000
Tempo por Loop, 18392.00000000
Tempo por Loop, 16768.00000000
Tempo por Loop, 19623.00000000
Tempo por Loop, 16380.00000000
Tempo por Loop, 18668.00000000
Tempo por Loop, 19465.00000000
Tempo por Loop, 17811.00000000
Tempo por Loop, 24518.00000000
Tempo por Loop, 18806.00000000
Tempo por Loop, 17866.00000000
Tempo por Loop, 16756.00000000
Tempo por Loop, 20407.00000000
Tempo por Loop, 17722.00000000
Tempo por Loop, 17400.00000000
Tempo por Loop, 20144.00000000
Tempo por Loop, 17222.00000000
Tempo por Loop, 24335.00000000
Tempo por Loop, 18925.00000000
Tempo por Loop, 17910.00000000
Tempo por Loop, 16966.00000000
Tempo por Loop, 17567.00000000
Tempo por Loop, 20915.00000000
Tempo por Loop, 17031.00000000
Tempo por Loop, 19779.00000000
Tempo por Loop, 16900.00000000
Tempo por Loop, 17691.00000000
Tempo por Loop, 19527.00000000
Tempo por Loop, 17413.00000000
Tempo por Loop, 17858.00000000
Tempo por Loop, 18739.00000000
Tempo por Loop, 19414.00000000
Tempo por Loop, 17033.00000000
Tempo por Loop, 19723.00000000
Tempo por Loop, 17542.00000000
Tempo por Loop, 16472.00000000
Tempo por Loop, 19682.00000000
Tempo por Loop, 16523.00000000
Tempo por Loop, 17561.00000000
Tempo por Loop, 16672.00000000
Tempo por Loop, 20907.00000000
Tempo por Loop, 17490.00000000
Tempo por Loop, 16368.00000000
Tempo por Loop, 18467.00000000
Tempo por Loop, 17729.00000000
Tempo por Loop, 17783.00000000
Tempo por Loop, 18360.00000000
Tempo por Loop, 17681.00000000
Tempo por Loop, 20904.00000000
Tempo por Loop, 16459.00000000
Tempo por Loop, 17873.00000000
Tempo por Loop, 18933.00000000
Tempo por Loop, 17601.00000000
Tempo por Loop, 17591.00000000
Tempo por Loop, 18791.00000000
Tempo por Loop, 17709.00000000
Tempo por Loop, 16599.00000000
Tempo por Loop, 20393.00000000
Tempo por Loop, 16457.00000000
Tempo por Loop, 17651.00000000
Tempo por Loop, 20298.00000000
Tempo por Loop, 23419.00000000
Tempo por Loop, 16984.00000000
Tempo por Loop, 16796.00000000
Tempo por Loop, 20235.00000000
Tempo por Loop, 18203.00000000
Tempo por Loop, 16985.00000000
Tempo por Loop, 25474.00000000
Tempo por Loop, 18774.00000000
Tempo por Loop, 20463.00000000
Tempo por Loop, 17689.00000000
Tempo por Loop, 16703.00000000
Tempo por Loop, 23154.00000000
Tempo por Loop, 20598.00000000
Tempo por Loop, 16643.00000000
Tempo por Loop, 18516.00000000
Tempo por Loop, 17985.00000000
Tempo por Loop, 17780.00000000
Tempo por Loop, 16777.00000000
Tempo por Loop, 19829.00000000
Tempo por Loop, 17535.00000000
Tempo por Loop, 16606.00000000
Tempo por Loop, 18556.00000000
Tempo por Loop, 18181.00000000
Tempo por Loop, 17874.00000000
Tempo por Loop, 18747.00000000
Tempo por Loop, 17968.00000000
Tempo por Loop, 21183.00000000
Tempo por Loop, 17858.00000000
Tempo por Loop, 16633.00000000
Tempo por Loop, 19557.00000000
Tempo por Loop, 18005.00000000
Tempo por Loop, 16826.00000000
Tempo por Loop, 17267.00000000
Tempo por Loop, 23853.00000000
Tempo por Loop, 21263.00000000
Tempo por Loop, 19781.00000000
Tempo por Loop, 18045.00000000
Tempo por Loop, 17422.00000000
Tempo por Loop, 18676.00000000
Tempo por Loop, 19517.00000000
Tempo por Loop, 16274.00000000
Tempo por Loop, 17041.00000000
Tempo por Loop, 20111.00000000
Tempo por Loop, 17781.00000000
Tempo por Loop, 19730.00000000
Tempo por Loop, 17900.00000000
Tempo por Loop, 16594.00000000
Tempo por Loop, 19005.00000000
Tempo por Loop, 18140.00000000
Tempo por Loop, 19024.00000000
Tempo por Loop, 16675.00000000
Tempo por Loop, 19540.00000000
Tempo por Loop, 18328.00000000
Tempo por Loop, 18915.00000000
Tempo por Loop, 23445.00000000
Tempo por Loop, 19587.00000000
Tempo por Loop, 18195.00000000
Tempo por Loop, 19679.00000000
Tempo por Loop, 17492.00000000
Tempo por Loop, 20152.00000000
Tempo por Loop, 17371.00000000
Tempo por Loop, 18560.00000000
Tempo por Loop, 16329.00000000
Tempo por Loop, 19567.00000000
Tempo por Loop, 19271.00000000
Tempo por Loop, 19129.00000000
Tempo por Loop, 16591.00000000
Tempo por Loop, 19596.00000000
Tempo por Loop, 16488.00000000
Tempo por Loop, 20533.00000000
Tempo por Loop, 19463.00000000
Tempo por Loop, 20641.00000000
Tempo por Loop, 16473.00000000
Tempo por Loop, 16416.00000000
Tempo por Loop, 18499.00000000
Tempo por Loop, 20213.00000000
Tempo por Loop, 16494.00000000
Tempo por Loop, 17959.00000000
Tempo por Loop, 19858.00000000
Tempo por Loop, 16492.00000000
Tempo por Loop, 40609.00000000
Tempo por Loop, 22311.00000000
Tempo por Loop, 17913.00000000
Tempo por Loop, 16657.00000000
Tempo por Loop, 21493.00000000
Tempo por Loop, 19072.00000000
Tempo por Loop, 18238.00000000
Tempo por Loop, 17694.00000000
Tempo por Loop, 17137.00000000
Tempo por Loop, 19660.00000000
Tempo por Loop, 18101.00000000
Tempo por Loop, 16625.00000000
Tempo por Loop, 16442.00000000
Tempo por Loop, 19907.00000000
Tempo por Loop, 18920.00000000
Tempo por Loop, 16262.00000000
Tempo por Loop, 20035.00000000
Tempo por Loop, 17935.00000000
Tempo por Loop, 18987.00000000
Tempo por Loop, 17918.00000000
Tempo por Loop, 17044.00000000
Tempo por Loop, 18625.00000000
Tempo por Loop, 18825.00000000
Tempo por Loop, 17723.00000000
Tempo por Loop, 20597.00000000
Tempo por Loop, 16727.00000000
Tempo por Loop, 17645.00000000
Tempo por Loop, 16307.00000000
Tempo por Loop, 26776.00000000
Tempo por Loop, 17510.00000000
Tempo por Loop, 19183.00000000
Tempo por Loop, 22949.00000000
Tempo por Loop, 17015.00000000
Tempo por Loop, 26239.00000000
Tempo por Loop, 17598.00000000
Tempo por Loop, 18061.00000000
Tempo por Loop, 20188.00000000
Tempo por Loop, 16479.00000000
Tempo por Loop, 17899.00000000
Tempo por Loop, 18940.00000000
Tempo por Loop, 17733.00000000
Tempo por Loop, 17566.00000000
Tempo por Loop, 18646.00000000
Tempo por Loop, 17964.00000000
Tempo por Loop, 16653.00000000
Tempo por Loop, 18539.00000000
Tempo por Loop, 19415.00000000
Tempo por Loop, 23880.00000000
Tempo por Loop, 18840.00000000
Tempo por Loop, 17769.00000000
Tempo por Loop, 17845.00000000
Tempo por Loop, 19449.00000000
Tempo por Loop, 17706.00000000
Tempo por Loop, 16630.00000000
Tempo por Loop, 17885.00000000
Tempo por Loop, 18625.00000000
Tempo por Loop, 17709.00000000
Tempo por Loop, 19017.00000000
Tempo por Loop, 18499.00000000
Tempo por Loop, 17658.00000000
Tempo por Loop, 18610.00000000
Tempo por Loop, 19081.00000000
Tempo por Loop, 17905.00000000
Tempo por Loop, 19332.00000000
Tempo por Loop, 17807.00000000
Tempo por Loop, 17206.00000000
Tempo por Loop, 18755.00000000
Tempo por Loop, 17880.00000000
Tempo por Loop, 18440.00000000
Tempo por Loop, 18537.00000000
Tempo por Loop, 17767.00000000
Tempo por Loop, 16277.00000000
Tempo por Loop, 17842.00000000
Tempo por Loop, 18593.00000000
Tempo por Loop, 17300.00000000
Tempo por Loop, 21358.00000000
Tempo por Loop, 17765.00000000
Tempo por Loop, 18206.00000000
Tempo por Loop, 16261.00000000
Tempo por Loop, 19584.00000000
Tempo por Loop, 17905.00000000
Tempo por Loop, 19283.00000000
Tempo por Loop, 23152.00000000
Tempo por Loop, 17206.00000000
Tempo por Loop, 19125.00000000
Tempo por Loop, 20892.00000000
Tempo por Loop, 17794.00000000
Tempo por Loop, 19857.00000000
Tempo por Loop, 16880.00000000
Tempo por Loop, 17284.00000000
Tempo por Loop, 19358.00000000
Tempo por Loop, 17891.00000000
Tempo por Loop, 16824.00000000
Tempo por Loop, 17635.00000000
Tempo por Loop, 20127.00000000
Tempo por Loop, 17268.00000000
Tempo por Loop, 20114.00000000
Tempo por Loop, 16775.00000000
Tempo por Loop, 19457.00000000
Tempo por Loop, 18715.00000000
Tempo por Loop, 17649.00000000
Tempo por Loop, 17766.00000000
Tempo por Loop, 18919.00000000
Tempo por Loop, 18141.00000000
Tempo por Loop, 16681.00000000
Tempo por Loop, 19786.00000000
Tempo por Loop, 18004.00000000
Tempo por Loop, 21352.00000000
Tempo por Loop, 21043.00000000
Tempo por Loop, 17874.00000000
Tempo por Loop, 16814.00000000
Tempo por Loop, 16930.00000000
Tempo por Loop, 20100.00000000
Tempo por Loop, 17599.00000000
Tempo por Loop, 18502.00000000
Tempo por Loop, 17641.00000000
Tempo por Loop, 17399.00000000
Tempo por Loop, 18651.00000000
Tempo por Loop, 17559.00000000
Tempo por Loop, 16347.00000000
Tempo por Loop, 17238.00000000
Tempo por Loop, 18414.00000000
Tempo por Loop, 17328.00000000
Tempo por Loop, 18567.00000000
Tempo por Loop, 17772.00000000
Tempo por Loop, 16334.00000000
Tempo por Loop, 19339.00000000
Tempo por Loop, 17407.00000000
Tempo por Loop, 16315.00000000
Tempo por Loop, 19862.00000000
Tempo por Loop, 16596.00000000
Tempo por Loop, 28098.00000000
Tempo por Loop, 19751.00000000
Tempo por Loop, 18735.00000000
Tempo por Loop, 18069.00000000
Tempo por Loop, 16297.00000000
Tempo por Loop, 24482.00000000
Tempo por Loop, 17045.00000000
Tempo por Loop, 20160.00000000
Tempo por Loop, 17507.00000000
Tempo por Loop, 16935.00000000
Tempo por Loop, 19853.00000000
Tempo por Loop, 18014.00000000
Tempo por Loop, 16518.00000000
Tempo por Loop, 18521.00000000
Tempo por Loop, 17574.00000000
Tempo por Loop, 18577.00000000
Tempo por Loop, 18703.00000000
Tempo por Loop, 18495.00000000
Tempo por Loop, 16442.00000000
Tempo por Loop, 17927.00000000
Tempo por Loop, 19148.00000000
Tempo por Loop, 17813.00000000
Tempo por Loop, 20169.00000000
Tempo por Loop, 16810.00000000
Tempo por Loop, 18219.00000000
Tempo por Loop, 19153.00000000
Tempo por Loop, 18642.00000000
Tempo por Loop, 16628.00000000
Tempo por Loop, 19784.00000000
Tempo por Loop, 18266.00000000
Tempo por Loop, 16887.00000000
Tempo por Loop, 20585.00000000
Tempo por Loop, 16986.00000000
Tempo por Loop, 19351.00000000
Tempo por Loop, 16608.00000000
Tempo por Loop, 20548.00000000
Tempo por Loop, 17860.00000000
Tempo por Loop, 19764.00000000
Tempo por Loop, 16958.00000000
Tempo por Loop, 16713.00000000
Tempo por Loop, 18465.00000000
Tempo por Loop, 20940.00000000
Tempo por Loop, 16234.00000000
Tempo por Loop, 20298.00000000
Tempo por Loop, 18024.00000000
Tempo por Loop, 16969.00000000
Tempo por Loop, 16668.00000000
Tempo por Loop, 19714.00000000
Tempo por Loop, 17790.00000000
Tempo por Loop, 18407.00000000
Tempo por Loop, 18053.00000000
Tempo por Loop, 16199.00000000
Tempo por Loop, 21015.00000000
Tempo por Loop, 18142.00000000
Tempo por Loop, 16698.00000000
Tempo por Loop, 18229.00000000
Tempo por Loop, 18745.00000000
Tempo por Loop, 18015.00000000
Tempo por Loop, 19304.00000000
Tempo por Loop, 22834.00000000
Tempo por Loop, 17115.00000000
Tempo por Loop, 20347.00000000
Tempo por Loop, 18121.00000000
Tempo por Loop, 16522.00000000
Tempo por Loop, 20669.00000000
Tempo por Loop, 16483.00000000
Tempo por Loop, 18155.00000000
Tempo por Loop, 17427.00000000
Tempo por Loop, 19035.00000000
Tempo por Loop, 18000.00000000
Tempo por Loop, 20337.00000000
Tempo por Loop, 17042.00000000
Tempo por Loop, 17291.00000000
Tempo por Loop, 18535.00000000
Tempo por Loop, 24534.00000000
Tempo por Loop, 18110.00000000
Tempo por Loop, 18682.00000000
Tempo por Loop, 17123.00000000
Tempo por Loop, 17883.00000000
Tempo por Loop, 18659.00000000
Tempo por Loop, 17825.00000000
Tempo por Loop, 17550.00000000
Tempo por Loop, 18583.00000000
Tempo por Loop, 17855.00000000
Tempo por Loop, 17495.00000000
Tempo por Loop, 21966.00000000
Tempo por Loop, 33669.00000000
Tempo por Loop, 16460.00000000
Tempo por Loop, 21655.00000000
Tempo por Loop, 18581.00000000
Tempo por Loop, 16497.00000000
Tempo por Loop, 18966.00000000
Tempo por Loop, 17643.00000000
Tempo por Loop, 17509.00000000
Tempo por Loop, 16255.00000000
Tempo por Loop, 48165.00000000
Tempo por Loop, 19230.00000000
Tempo por Loop, 20777.00000000
Tempo por Loop, 17949.00000000
Tempo por Loop, 16219.00000000
Tempo por Loop, 33075.00000000
Tempo por Loop, 18575.00000000
Tempo por Loop, 16792.00000000
Tempo por Loop, 18783.00000000
Tempo por Loop, 17769.00000000
Tempo por Loop, 16021.00000000
Tempo por Loop, 19566.00000000
Tempo por Loop, 18580.00000000
Tempo por Loop, 16714.00000000
Tempo por Loop, 17365.00000000
Tempo por Loop, 20612.00000000
Tempo por Loop, 17480.00000000
Tempo por Loop, 17240.00000000
Tempo por Loop, 20666.00000000
Tempo por Loop, 32195.00000000
Tempo por Loop, 19734.00000000
Tempo por Loop, 18636.00000000
Tempo por Loop, 20069.00000000
Tempo por Loop, 23511.00000000
Tempo por Loop, 19282.00000000
Tempo por Loop, 18122.00000000
Tempo por Loop, 23037.00000000
Tempo por Loop, 16694.00000000
Tempo por Loop, 12322.00000000
Tempo por Loop, 13952.00000000
Tempo por Loop, 13297.00000000
Tempo por Loop, 13693.00000000
Tempo por Loop, 11800.00000000
Tempo por Loop, 86080.00000000
Tempo por Loop, 15404.00000000
Tempo por Loop, 11874.00000000
Tempo por Loop, 13897.00000000
Tempo por Loop, 13528.00000000
Tempo por Loop, 15226.00000000
Tempo por Loop, 13253.00000000
Tempo por Loop, 11998.00000000
Tempo por Loop, 12229.00000000
Tempo por Loop, 15545.00000000
Tempo por Loop, 14416.00000000
Tempo por Loop, 14489.00000000
Tempo por Loop, 13220.00000000
Tempo por Loop, 11972.00000000
Tempo por Loop, 15392.00000000
Tempo por Loop, 17946.00000000
Tempo por Loop, 18361.00000000
Tempo por Loop, 18895.00000000
Tempo por Loop, 17596.00000000
Tempo por Loop, 17783.00000000
Tempo por Loop, 18215.00000000
Tempo por Loop, 17399.00000000
Tempo por Loop, 16414.00000000
Tempo por Loop, 19734.00000000
Tempo por Loop, 17759.00000000
Tempo por Loop, 16234.00000000
Tempo por Loop, 19289.00000000
Tempo por Loop, 17231.00000000
Tempo por Loop, 15834.00000000
Tempo por Loop, 16542.00000000
Tempo por Loop, 19598.00000000
Tempo por Loop, 18464.00000000
Tempo por Loop, 16782.00000000
Tempo por Loop, 20036.00000000
Tempo por Loop, 16621.00000000
Tempo por Loop, 17196.00000000
Tempo por Loop, 18842.00000000
Tempo por Loop, 20142.00000000
Tempo por Loop, 16657.00000000
Tempo por Loop, 20475.00000000
Tempo por Loop, 24653.00000000
Tempo por Loop, 19473.00000000
Tempo por Loop, 18176.00000000
Tempo por Loop, 16713.00000000
Tempo por Loop, 20483.00000000
Tempo por Loop, 18128.00000000
